confidence_score
0.7874637
0.9352544
0.84184194
0.8521284
0.82511365
0.917817
0.9946382
0.6823323
0.5868072
0.9436765
0.95833933
0.71251
0.6872083
0.83892643
0.90724885
0.8015369
0.9465827
0.8112676
0.753306
0.6466554
0.5288872
0.7545339
0.6057315
0.81661385
0.8354536
0.53237915
0.6330612
0.755589
0.607536
0.9096819
0.74233973
0.54572684
0.9433239
0.9463735
0.73175824
0.7346657
0.6152816
0.8246711
0.92036414
0.5537103
0.9136569
0.98906624
0.93018967
0.97680414
0.5572442
0.7585237
0.9825022
0.9816358
0.6835102
0.95520663
0.80571043
0.9185677
0.70763814
0.54473895
0.78783107
0.6071811
0.6772211
0.93880105
0.8273206
0.57700205
0.94544274
0.69110495
0.9858461
0.8531305
0.6121708
0.87011534
0.8071944
0.713774
0.6029711
0.8047969
0.72964704
0.5977985
0.63725376
0.7469476
0.7391502
0.9949377
0.5454232
0.9955061
0.68409216
0.76347876
0.72498804
0.9790171
0.7764133
0.860109
0.50549066
0.6746218
0.9944953
0.95502675
0.8304916
0.64883226
0.6202067
0.71019435
0.74525434
0.9139365
0.9050382
0.59145725
0.6095257
0.8724481
0.8460057
0.6550453
0.5135323
0.961067
0.9379643
0.6318778
0.7287394
0.84835654
0.7695152
0.76163703
0.9823092
0.750144
0.8784505
0.6401038
0.5557083
0.62998724
0.9644443
0.7608179
0.9698179
0.60606074
0.65594995
0.8429736
0.8449415
0.95248574
0.9292449
0.98323
0.7295931
0.949124
0.9793454
0.9253256
0.5185642
0.95411885
0.9004359
0.53821236
0.8234773
0.9961092
0.5639671
0.93389595
0.71367985
0.6237818
0.9416111
0.9370258
0.76214314
0.97891545
0.76297945
0.5497592
0.96146107
0.8779049
0.82070154
0.7914402
0.59160966
0.87040555
0.9876735
0.7314347
0.73478276
0.77281344
0.673914
0.8253399
0.71779555
0.8918372
0.7891794
0.932075
0.6433309
0.79584444
0.75281465
0.9330185
0.9802789
0.70884633
0.7295036
0.73921955
0.8092549
0.78763646
0.5021807
0.6783837
0.9824352
0.5354828
0.76779324
0.95345616
0.9095448
0.8817765
0.9082063
0.56425613
0.98333275
0.9790595
0.6484097
0.58360314
0.8611868
0.9419745
0.96055
0.8849938
0.85156274
0.8358929
0.954873
0.7979423
0.6576475
0.93447673
0.8331866
0.98473275
0.98300153
0.96195626
0.8264957
0.9896109
0.9259354
0.698603
0.59596306
0.9211284
0.90965366
0.6434315
0.96958846
0.8672552
0.70715904
0.93762124
0.8585916
0.9891338
0.951472
0.6817548
0.53045386
0.86579466
0.86555505
0.9891471
0.7009668
0.989085
0.7374296
0.9716412
0.88759774
0.99016804
0.98103154
0.9718032
0.8477959
0.96279705
0.5556375
0.8681227
0.75861925
0.8453148
0.7331456
0.80195177
0.87582755
0.8563884
0.9333559
0.9724167
0.88984126
0.76980186
0.80866075
0.8612663
0.76369655
0.9767371
0.60001016
0.9755244
0.9279672
0.9982322
0.9964553
0.9099565
0.9866886
0.92689955
0.94615054
0.82831705
0.98299026
0.96164256
0.98620325
0.9883307
0.5650343
0.98387414
0.5377268
0.5215365
0.5004772
0.7017438
0.6104943
0.7978996
0.94730324
0.516594
0.54029334
0.9266174
0.9425929
0.5207347
0.7723422
0.74088204
0.95678335
0.9522846
0.7666039
0.51283383
0.61893654
0.88196886
0.8133938
0.9781148
0.6792839
0.8703285
0.89202064
0.9645001
0.9546428
0.8244913
0.98544335
0.8467389
0.95924914
0.72840106
0.6440618
0.6876666
0.50000316
0.7143063
0.8120044
0.9519576
0.62362665
0.66103387
0.8634018
0.9902625
0.9343518
0.8849521
0.8167938
0.90797603
0.92486936
0.7550081
0.75354147
0.8239002
0.7845046
0.9834792
0.5313361
0.9817717
0.9467722
0.91861075
0.8934449
0.9270627
0.9313952
0.70830727
0.990169
0.5707436
0.7239665
0.7263751
0.8168898
0.78541034
0.5542613
0.88035816
0.6599056
0.7992588
0.7902311
0.6287979
0.9880115
0.5800452
0.9035724
0.91978955
0.9986135
0.78654945
0.7209813
0.9928071
0.9376712
0.81962985
0.83288914
0.81778264
0.5333092
0.85064495
0.8029692
0.99064636
0.95342827
0.9689061
0.5063975
0.8450308
0.8534341
0.92096865
0.51536125
0.95604265
0.947489
0.9777503
0.53530157
0.7555201
0.93637514
0.91953135
0.587964
0.51695293
0.7267817
0.9358845
0.9827827
0.8737961
0.8922987
0.8704318
0.9883097
0.73631316
0.9071534
0.9725703
0.9694755
0.725978
0.96513873
0.88367367
0.95665425
0.9412178
0.8416071
0.78068346
0.75170493
0.7989626
0.7211833
0.5884261
0.8007333
0.55651325
0.99775827
0.7233254
0.5647601
0.5613333
0.74306047
0.5210223
0.98236454
0.8281074
0.9866677
0.8467831
0.9296041
0.7386762
0.98830235
0.52805793
0.71649563
0.71179765
0.5154617
0.90723306
0.8889779
0.9580338
0.6482049
0.99439347
0.9656035
0.5789952
0.78246766
0.93694896
0.6501251
0.55663854
0.7626737
0.7402819
0.9491579
0.72517836
0.6949005
0.77608263
0.5856994
0.55386853
0.6432305
0.7847514
0.71327084
0.55384576
0.9527778
0.92740375
0.98523957
0.9702637
0.87520736
0.7016537
0.77410954
0.58829087
0.6186023
0.8090584
0.95899045
0.9791466
0.91212064
0.7433038
0.55272853
0.9984027
0.9563699
0.99473596
0.8150781
0.9025705
0.9374456
0.78318554
0.88690776
0.99512565
0.8190008
0.9570138
0.8082041
0.9714077
0.9272063
0.7074295
0.8755977
0.67417735
0.63826394
0.8575249
0.7979995
0.98483175
0.6759423
0.76477087
0.7649895
0.99777716
0.5840095
0.5909219
0.54076767
0.9858829
0.9711724
0.6439093
0.8340296
0.69667757
0.6983665
0.7222798
0.8291122
0.9045752
0.77659845
0.82060003
0.9290026
0.9238777
0.75043166
0.5307088
0.9940762
0.9266669
0.99044853
0.94347435
0.7830273
0.97221833
0.9882953
0.7709342
0.9431146
0.94732994
0.90201825
0.99307233
0.52573764
0.8585852
0.5050781
0.8470235
0.9659152
0.93969166
0.9319403
0.86446387
0.9313734
0.8421598
0.72068626
0.91421187
0.9723815
0.61920494
0.7077693
0.99378765
0.5080836
0.92017543
0.96081126
0.9587111
0.97897667
0.92320937
0.6121021
0.76978076
0.975713
0.9568703
0.9789711
0.73529875
0.8953279
0.63828313
0.7050624
0.9038672
0.9836041
0.9912316
0.9737453
0.96866804
0.7695812
0.99503905
0.81076634
0.81021774
0.8998663
0.73045945
0.6716288
0.95396066
0.58581257
0.87081784
0.9959674
0.9615211
0.9671459
0.5145159
0.83705467
0.71427864
0.6746031
0.77561885
0.72960836
0.56274676
0.6907987
0.55556905
0.9680375
0.9772025
0.533476
0.8200962
0.8042664
0.7360577
0.5940565
0.5986314
0.81566477
0.9396402
0.6186899
0.7303506
0.61120087
0.97702324
0.93771446
0.54669434
0.9879967
0.95408857
0.9969695
0.5757273
0.828009
0.69720775
0.55548936
0.599296
0.9790275
0.9715371
0.5454809
0.9231569
0.9829651
0.9059172
0.96954006
0.66589326
0.5580967
0.94048303
0.7600218
0.54931116
0.97513926
0.9549853
0.8545533
0.75117826
0.71159244
0.98321676
0.94927895
0.8904979
0.6267734
0.95786047
0.8971053
0.7253609
0.83004487
0.94994706
0.97605133
0.5961112
0.68122184
0.9688039
0.88936913
0.6806373
0.97055835
0.9793678
0.7629339
0.9833112
0.7741957
0.7713654
0.90431774
0.8531885
0.9093125
0.6627791
0.83528703
0.65916866
0.55223006
0.97069985
0.88597786
0.7292274
0.9211181
0.8004945
0.7287719
0.57779765
0.55459654
0.80907524
0.79339695
0.9010099
0.8424767
0.5017203
0.8719281
0.54198086
0.6283528
0.9257242
0.9993706
0.9950483
0.9922564
0.88917595
0.8308184
0.772911
0.97079575
0.91937244
0.7624414
0.88611835
0.94931793
0.96243495
0.58075464
0.9586082
0.6819071
0.7857669
0.9522593
0.9556008
0.8143053
0.98233104
0.5801876
0.72569376
0.9632825
0.92754924
0.9604096
0.7903276
0.8163363
0.962509
0.7731601
0.9667094
0.5971736
0.6417678
0.5636778
0.76965445
0.5994301
0.63897663
0.7837948
0.7111587
0.65019286
0.6820905
0.887249
0.73445654
0.91375446
0.8818562
0.9568068
0.85244036
0.5830561
0.96984553
0.5902842
0.6400594
0.6006025
0.5477104
0.7089498
0.8877855
0.9214702
0.53807366
0.925116
0.93892896
0.85387707
0.64708483
0.8756237
0.96480054
0.9814031
0.7652832
0.7657101
0.99664384
0.84860224
0.9359436
0.67393005
0.72839844
0.8763179
0.9570455
0.8692906
0.9359633
0.7354507
0.516379
0.97235715
0.9824813
0.61677814
0.9559203
0.75001913
0.74003863
0.9621526
0.95389485
0.97947496
0.9398645
0.8972261
0.98217815
0.9481415
0.9321655
0.6572182
0.56643915
0.6177122
0.96248335
0.9905254
0.99746686
0.8888697
0.55649364
0.93465936
0.7760832
0.78616214
0.92390347
0.8578288
0.9294827
0.988137
0.5112127
0.942215
0.8722116
0.9442064
0.51051354
0.8418814
0.8346506
0.8889035
0.92750144
0.9090543
0.96601826
0.99136007
0.9803679
0.7328111
0.9400519
0.96418947
0.98654073
0.87430125
0.741007
0.95023876
0.98716635
0.95267797
0.9064624
0.5216299
0.92865145
0.67303824
0.926562
0.9171472
0.82123417
0.7907468
0.9580693
0.83275545
0.788178
0.9277655
0.86818063
0.9957734
0.6982651
0.5534588
0.6097226
0.92354476
0.53057545
0.9195025
0.8838939
0.5777078
0.9118289
0.94558775
0.97561795
0.8645441
0.7198383
0.9104795
0.74777216
0.67144567
0.7866811
0.9677588
0.7639061
0.6347892
0.7925005
0.84570587
0.9502815
0.78068984
0.59364974
0.74859047
0.91354644
0.9352397
0.95118177
0.89164454
0.8267841
0.71143544
0.98655355
0.9866059
0.970556
0.9129857
0.83272225
0.9857897
0.8747792
0.9731722
0.9916279
0.69993454
0.95420283
0.5871272
0.7751852
0.75517255
0.7502501
0.7875346
0.95739806
0.8165356
0.95876527
0.7574572
0.9567381
0.6988664
0.9903446
0.8111933
0.74869525
0.7419692
0.9265724
0.9633894
0.9973333
0.88857836
0.75714135
0.98844063
0.7349862
0.8729274
0.6159173
0.76388276
0.9004437
0.75413114
0.5281464
0.58669615
0.544564
0.98837817
0.8834745
0.92170805
0.81407213
0.9466369
0.94293916
